Date	IPP	IPF	IPC	IPCD	IPCN	IPE	IPI	IPM	IPMD	IPMND	IPMFG	IPD	IPN	IPMIN	IPUT	IP	IPXMCA	PMI	PMP	GMPYQ	GMYXPQ	LHEL	LHELX	LHEM	LHNAG	LHUR	LHU680	LHU5	LHU14	LHU15	LHU26	LPNAG	LP	LPGD	LPMI	LPCC	LPEM	LPED	LPEN	LPSP	LPTU	LPT	LPFR	LPS	LPGOV	LPHRM	LPMOSA	PMEMP	GMCQ	GMCDQ	GMCNQ	GMCSQ	GMCANQ	HSFR	HSNE	HSMW	HSSOU	HSWST	HSBR	HMOB	PMNV	PMNO	PMDEL	MOCMQ	MSONDQ	FSNCOM	FSPCOM	FSPIN	FSPCAP	FSPUT	FSDXP	FSPXE	EXRSW	EXRJAN	EXRUK	EXRCAN	FYFF	FYGM3	FYGM6	FYGT1	FYGT5	FYGT10	FYAAAC	FYBAAC	SFYGM3	SFYGM6	SFYGT1	SFYGT5	SFYGT10	SFYAAAC	SFYBAAC	FM1	FM2	FM3	FM2DQ	FMFBA	FMRRA	FMRNBA	FCLNQ	FCLBMC	CCINRV	PMCP	PWFSA	PWFCSA	PWIMSA	PWCMSA	PSM99Q	PUNEW	PU83	PU84	PU85	PUC	PUCD	PUS	PUXF	PUXHS	PUXM	LEHCC	LEHM	HHSNTN
1960:09	0.005805572	0.004647744	0.010348924	0.011084273	0.010140177	-0.007938973	0.004644515	-0.003576522	-0.012056409	-0.006052958	-0.001165205	-0.003603043	0.003494601	-0.004346517	-0.001207534	-0.001171777	77.529	46	51.2	0.003182014	0.003341549	-0.060624622	-0.58339632	-0.009628654	-0.005235788	6.1	13.5	1766	1282	1189	623	-0.001499376	-0.001905451	-0.005245459	0.001411433	-0.000685636	-0.006331998	-0.008758233	-0.003272433	0.000739328	-0.004026176	0.000613685	-0.000377858	0.003906518	0.00071736	39.6	2.4	43.7	0.004628225	-0.01217061	0.009093322	0.00515339	-0.063877743	7.1276937	5.6559918	5.6058021	5.9558374	5.710427	6.8793558	4.5538769	39.7	50.1	36.2	-0.022829221	-0.019432812	-0.026768929	-0.019901154	-0.018457776	-0.027139677	-0.027090634	3.6	16.11	0.000325007	0	-0.000401829	0.006252263	2.47	2.3	2.73	3.04	3.76	3.89	4.3	5.11	-0.17	0.26	0.57	1.29	1.42	1.83	2.64	-0.002126906	0.00356045	0.003851096	0.002358407	0.001387925	0.006170927	0.010645658	-1.33913E-05	0.5	0.004443944	45	0.008941937	0.008862687	0	0.006644543	-0.008594673	0.00471699	0.002176279	0	0	0.00297177	0	0	0	0.003189795	0.003305788	0.006451635	0	94.8
1960:10	-0.010485724	-0.011688722	-0.018501212	-0.03359531	-0.010140177	-0.002291608	-0.005809022	-0.026664464	-0.043274742	-0.010527433	-0.019104536	-0.02549488	-0.010492451	-0.003258501	0.002413612	-0.014226111	75.772	44.3	45.6	-0.004670426	-0.006182137	0	-0.60147999	0.007241513	0.006622979	6.1	13.9	1718	1367	1223	673	-0.002541109	-0.003733806	-0.007070334	-0.018505866	-0.008610351	-0.006311467	-0.009273974	-0.002598292	0.0001478	-0.00353625	-0.003951707	0.003395589	0.002953419	0.003936309	39.2	2.1	43	-0.003307758	-0.041419084	0.001197165	0.003666181	-0.10423153	7.1276937	5.710427	5.6240175	5.9687076	5.6204009	6.8865316	4.4773368	41.7	48.2	37.6	-0.014570102	-0.031801192	0.031498667	0.031870829	0.034375956	0.038524334	0.010297454	3.51	17.26	-0.000208921	0.003227694	0.000689766	-0.001840868	2.44	2.37	2.66	3.08	3.81	3.93	4.31	5.08	-0.07	0.22	0.64	1.37	1.49	1.87	2.64	0	0.004513225	0.00447428	0.000998859	0.000802656	0.007372896	0.010533521	0.000214239	1.5	0.004100321	46.9	0	0	-0.003252035	0	-0.009637081	0.001007895	-0.002176279	0	0.00445435	0.002962965	-0.00264201	0.004123717	0	0.003179653	0	0	-0.004395612	93.4
1960:11	-0.014173331	-0.013014494	-0.007007845	-0.03479752	-0.001138225	-0.023167699	-0.016474657	-0.027394981	-0.047923285	-0.002763196	-0.017025088	-0.03123159	-0.003503224	-0.001093146	0.001204625	-0.0192693	74.256	44.3	47.5	-0.005440884	-0.006850515	-0.064538521	-0.72981116	-0.005019459	-0.007287696	6.6	12.4	2102	1468	1142	588	-0.004989677	-0.006335352	-0.01302606	-0.011560822	-0.025220251	-0.010957169	-0.012796645	-0.008664016	-0.000266056	-0.005836839	-0.001673198	0.001505458	0.001339585	0.002259351	38.4	2	40.7	-0.012391997	-0.058667295	-0.013728472	0.002922197	-0.15018404	6.9688504	4.9767337	5.5093883	5.8636312	5.7651911	6.8575141	4.5538769	39.3	47.5	40.4	-0.010844711	0.093961804	0.022660083	0.023693992	0.022333226	0.02900744	0.039960239	3.41	18.71	-0.000417973	-0.001084011	-0.002188266	0.005716051	1.98	2.25	2.5	2.86	3.67	3.84	4.35	5.1	0.27	0.52	0.88	1.69	1.86	2.37	3.12	-0.001420455	0.004813101	0.00508907	0.004553548	-0.003726849	-0.0046128	0.000537201	-0.003292289	-1.2	0.002523786	46.6	-0.00297177	-0.005899722	0	0.003305788	-0.006801646	0.00100688	0	0.003372685	0.004434597	0.002954212	0.00264201	0	0.003361348	0.003169575	0.003294896	0.006410278	0.004395612	93.9
1960:12	-0.00117588	-0.002379296	-0.008277336	-0.037365376	0.003387631	0.007019332	0.002366279	0.008795597	0.011887867	0.003996042	0.001239004	0.001261537	0.003503224	-0.001094342	0.001173847	0.001211667	74.109	43.9	47.3	0.00862763	0.008385435	0	-0.74233742	-3.04058E-05	0.003286037	6.6	13.7	1884	1477	1328	688	-0.000802905	-0.001285205	-0.004007208	-0.00875918	0.0038945	-0.005183597	-0.009033687	-0.000414451	0.001063799	-0.001783213	0.000176258	0.001503195	0.002940785	0.001780099	39.2	2.1	39.7	0.002253758	-0.021804466	0.008242121	0.002582885	-0.092091011	7.0758089	4.9972123	5.7397929	6.0637852	5.6835798	6.8762646	4.5217886	40.5	47.2	39.2	-0.040783221	-0.044795276	0.048554787	0.050130647	0.048299778	0.038986442	0.057571257	3.28	19.25	0.000232229	-0.00178144	-0.000345579	0.01073102	1.45	2.24	2.47	2.81	3.67	3.84	4.32	5.1	0.79	1.02	1.36	2.22	2.39	2.87	3.65	0.002838895	0.005426989	0.006009824	0.005168702	-0.000414953	0.006822941	0.007757161	-0.000846615	-0.2	0.01071287	49.1	0	0	-0.003262646	0.003294896	-0.002929213	0.001005868	0.002176279	0	0	-0.002954212	-0.00264201	0.004106782	0	0	0	0.003189795	0	94.4
1961:01	0.00117588	0	0.005904611	-0.005448634	0.006764036	-0.009328075	0.002360693	-0.007555415	-0.015882103	0.004625819	-0.004903035	-0.008897834	0.005848957	-0.004375463	0.00360097	-0.001211667	73.512	43.6	49.2	0.003810738	-5.68069E-05	0	-0.77652879	-0.002862278	-0.003951196	6.9	13.6	2037	1407	1416	751	-0.002880822	-0.003954594	-0.005964384	-0.008836582	-0.007092228	-0.005646052	-0.009568374	-0.000829417	-0.001093365	-0.004087895	-0.005301302	0.000750751	0.001733681	0.002841584	39.3	2.1	34.2	0.003961087	0.006715942	0.004374976	0.002741903	0.015171485	7.1115121	5.420535	5.590987	6.0958246	5.6629605	6.8679744	4.4659081	36.6	48.7	41.1	-0.010331734	0.005067103	0.036670262	0.040205596	0.03894682	0.035954979	0.053717814	3.13	19.41	0.003291841	0	-0.002318821	-0.003328461	2.54	2.42	2.6	2.93	3.66	3.78	4.27	5.07	-0.12	0.06	0.39	1.12	1.24	1.73	2.53	0.003537322	0.007611835	0.008791265	0.006826926	-0.000366278	-0.00842465	-0.014583126	-0.001816592	-0.4	-0.005979425	50.3	0.00297177	0.005899722	0.003262646	0.003284075	0.010376228	0	0	0.003361348	0.004415018	0	0.00264201	0	0.003350087	0	0	0	0	94.9
1961:02	0.004746799	0.001190355	0	0	0	-0.001177411	0.015237146	0.008813995	0.001333185	0.019653904	0.007345568	0.002540788	0.008098115	0.007654903	0.001197448	0.006043706	73.864	49.1	55.4	0.003743644	0.004534384	0	-0.78088609	0.003986676	0.005441288	6.9	14.1	1863	1476	1463	769	0.002432408	0.002379074	0.003216011	-0.004447746	0.014485327	0.001554292	0.000452335	0.002899954	0.001979	-0.002306806	0.002477439	-0.000375305	0.00345837	0.002715628	39.4	2.1	42.2	0.012257678	0.02986212	0.012290424	0.007133382	0.036212846	7.179308	5.42495	5.749393	6.0591232	5.8377304	6.9077553	4.4773368	38.9	55.2	42.1	0.071553267	0.000748503	0.034204078	0.030883759	0.031753454	0.031822271	0.025200979	3.03	20.06	0	0	-0.000857541	-0.002326406	2.02	2.39	2.54	2.88	3.6	3.74	4.22	5.02	0.37	0.52	0.86	1.58	1.72	2.2	3	0.002116403	0.005671093	0.006232491	0.006223144	-0.002298402	-0.010834148	-0.005240818	0.004930751	1.7	0.002407972	50.2	-0.00297177	-0.005899722	0.003252035	-0.006578971	0.016000341	0	0	0	0	0	0	0	0	0	0	0.003179653	0.004376375	96
1961:03	0.015287355	0.016546426	0.023301084	0.069982716	0.008932926	0.010505485	0.014981855	0.029541479	0.045505138	0.013016187	0.022926352	0.035102833	0.011503279	-0.00327944	0.016529302	0.020363948	75.383	57.6	61.7	0.001997898	0.003330984	0	-0.78745786	-0.007254802	-0.001771802	7	15.5	1729	1427	1598	796	-0.000897431	-0.001555763	0.000254797	-0.008955284	-0.010578378	0.00254382	0.004512134	0.000137883	-0.001565154	-0.004371873	-0.006649845	0.002624181	0.001326964	0.002590675	39.6	2.2	53.2	0.00055377	-0.011783019	-0.002221668	0.007211075	0.023820399	7.0613344	5.4293456	5.5012582	6.0282785	5.6276211	6.9097533	4.5108595	41.3	67.7	47.5	0.033078904	-0.008358818	0.024549969	0.026319334	0.02633454	0.005307466	0.03495836	2.95	20.82	0.000948448	0.005029954	0.000214454	0.001517835	1.5	2.29	2.47	2.88	3.57	3.78	4.25	5.01	0.79	0.97	1.38	2.07	2.28	2.75	3.51	0.001408451	0.005014113	0.005885103	0.005630293	-0.000685653	0.001349467	0.00253348	-0.000335112	-0.4	-0.006298794	51.8	-0.005970167	-0.005934736	-0.003252035	-0.003305788	0.006329135	-0.001005868	-0.002176279	0	0.004395612	0	0	0.004089985	-0.003350087	0	0	0.009478744	0.004357305	97
1961:04	0.006943306	0.008185817	0.011437582	0.031399033	0.006636388	0.001165113	0.004565006	0.029879692	0.045958889	0.013989279	0.015393673	0.021905319	0.005675057	0.001094342	0.02088233	0.015289197	76.356	58.9	66.6	0.007378563	0.005452362	0.064538521	-0.74654796	0.001146588	0.000215433	7.1	15.6	1748	1432	1686	827	0.004013483	0.004106417	0.00594378	0.001498128	-0.002839903	0.007654358	0.013415517	0.000551344	0.002892137	0.001030397	0.004792341	0.002617313	0.000397746	0.003521957	39.6	2.3	56.3	0.005779673	0.012819909	0.002728375	0.007064307	0.023059886	7.1131421	5.4380793	5.5947114	6.133398	5.590987	6.9343972	4.4659081	44	64.8	47.9	0.021487083	-0.024537008	0.013883209	0.010126286	0.010001512	0.019322102	0.008426069	2.92	21.06	0.000901349	0.003265625	-0.001466355	-0.001416574	1.98	2.29	2.44	2.87	3.47	3.71	4.27	5.01	0.31	0.46	0.89	1.49	1.73	2.29	3.03	0.004213489	0.007164024	0.008303908	0.006494427	-0.000784179	-0.007942997	-0.011451547	-0.002416125	-0.7	0.001726323	55	-0.002998503	-0.005970167	-0.003262646	-0.009983444	0.000315408	0.001005868	0.002176279	0.006688988	0	0	0.002635048	0	0.003350087	0	0	0.00313972	0.004338402	98.1
1961:05	0.01038062	0.009269892	0.011308242	0.032818966	0.004407434	0.008076752	0.012447365	0.015209003	0.023960036	0.009930507	0.015160296	0.016732474	0.01017253	0.008698164	-0.003436139	0.013885484	77.324	58.1	65.3	0.010063892	0.008762439	0	-0.72154666	0.008277462	0.006984664	6.9	16.2	1841	1419	1651	723	0.004442676	0.004795324	0.006915203	0.004480963	0.02110525	0.004540164	0.005205749	0.003713642	0.003001326	0.002057614	0.002034229	0.002610481	0.005551898	0.002574908	39.9	2.3	55.1	0.002892071	0.007438034	0.003437858	0.001032664	0.019745995	7.231287	5.572154	5.6454469	6.2025355	5.8348107	6.9754139	4.4543473	42	64	49.3	0.025332468	0.056008624	-0.015025088	-0.01332142	-0.012301686	0.001186064	-0.019658318	2.99	21.32	-0.001849797	0	-0.001504352	0.017763526	1.73	2.33	2.54	3.06	3.81	3.88	4.33	5.03	0.6	0.81	1.33	2.08	2.15	2.6	3.3	0.001400561	0.006496543	0.007323805	0.0060419	0.002717493	0.004701211	0.007648917	-0.002421977	-0.8	0.002572308	50	0	0	-0.003273325	-0.013468217	-0.017175995	0	0	0.00332779	0.004376375	0	0.002628122	0	0.003338901	0	0	0.00625002	0.004319661	98.2
1961:06	0.007975621	0.006875569	0.008960304	0.01779489	0.004388094	0.005758726	0.015621263	0.01383051	0.024590469	0.005474633	0.012653058	0.017615777	0.005586079	0.003233854	0	0.011457243	78.109	58.2	64.3	0.003040691	0.002497435	0.030771659	-0.70117935	-0.005851036	-0.005246325	7	17.3	1789	1356	1830	839	0.002056642	0.001740069	-0.000201227	-0.001491425	-0.00768697	0.0011624	0.001655721	0.000548998	0.00337308	0.004358423	0.00238274	0.002232144	0.004340684	0.003733524	40	2.4	54.1	-0.002804913	0.007967853	-0.007798813	-0.000549014	0.007087821	7.1966866	5.5568281	5.5947114	6.1779441	5.7838252	6.9874902	4.4659081	45.3	64.5	49.4	-0.038713885	0.045031728	-0.001429184	-0.002746835	-0.004760883	-0.018694929	0.016801413	3	21.44	-0.001088354	0.000359121	-0.000860647	0.028245479	1.16	2.24	2.45	2.92	3.84	3.92	4.41	5.09	1.08	1.29	1.76	2.68	2.76	3.25	3.93	0	0.004000621	0.004852906	0.00198311	0.001905181	0.003331686	0.004164032	-0.00033685	0.7	0.001015483	50.9	0	0.002989539	0	0.006756783	0.001923078	0.002677378	0.002171554	0.006622541	0	0.002954212	0.002621234	0	0	0.00315956	0.003284075	-0.00625002	0	98.4
1961:07	0.00679764	0.006828618	0.006673999	0.002328504	0.008718841	0.004583222	0.006620841	0.019251761	0.020602216	0.01880952	0.013636118	0.020749259	0.008921335	0.018179484	0.014870267	0.009056159	78.978	60.7	68.4	0.000617316	0.004424541	0.029852963	-0.61989672	0.00371216	0.000512647	6.6	17	1701	1387	1649	749	0.003602809	0.00325175	0.004718174	0.004467617	0.006990591	0.004331784	0.0057187	0.002603633	0.002953089	-0.000511771	0.001233263	0.002597886	0.00458326	0.005458465	40.1	2.5	58.3	0.003670905	0.008681124	0.005352845	0.000452624	0.009527689	7.179308	5.4553211	5.5568281	6.2205902	5.7557422	7.0553128	4.4773368	54.5	62.9	50.6	0.057515128	0.045848655	0.035130773	0.035280999	0.03607321	0.043427293	0.029352907	2.91	22.18	0.000254827	0	0.005545334	-0.002420488	2	2.39	2.66	3.06	3.97	4.04	4.45	5.11	0.39	0.66	1.06	1.97	2.04	2.45	3.11	0.00418995	0.006123718	0.006634524	0.005246495	0.006009239	0.009839958	0.008903337	0.002738668	1.4	0.003693746	52.2	0.002998503	0	0	0.026579638	0.007973252	0.000668226	0	0.003294896	0.004357305	0	0.002614381	0.004073325	0	0	0	0.003129893	0.004301082	98.5
1961:08	-0.00226075	-0.004547227	-0.016769264	-0.057923771	-0.005445956	0.01471181	0.002197242	0.002256153	0.013492355	-0.003548482	-0.007929393	-0.014945624	-0.001120837	-0.001061864	0.010149844	-0.001124197	78.156	63	66.8	0.001695656	0.002480228	0.028987537	-0.58878717	-0.004733899	0.000561956	6.7	16.1	1859	1297	1531	686	0.001161216	0.00078937	-0.000250407	0.002967361	0.004517818	-0.001218324	-0.000987438	-0.00150654	0.001983318	0.001790053	-0.000968864	0.001481482	0.00534238	0.003122292	39.5	2.5	61.1	0.005610747	0.005690487	0.005052764	0.006174284	0.011242556	7.2647302	5.7203118	5.6559918	6.2344107	5.7930136	7.0012456	4.4773368	56.3	69.5	50.7	-0.012358034	-0.0573597	-0.008598028	-0.007848985	-0.011221888	0.008635632	0.016210438	2.93	21.15	-0.000162155	0	0.0033125	-0.000678788	1.88	2.28	2.68	3.06	3.9	3.98	4.45	5.12	0.4	0.8	1.18	2.02	2.1	2.57	3.24	0.00208841	0.005783002	0.006292156	0.00461049	0.004598043	0.004883906	0.00731493	0.001336329	1	0.004339009	53.9	-0.002998503	0	0	-0.006578971	-0.001907791	0.001335114	0.002166848	0.003284075	0.004338402	0	0	0	0.00332779	0	0	0.00623055	0	97.9
1961:09	0.016818935	0.019211776	0.026673444	0.054398269	0.017306076	-0.001127124	0.013083019	0.017739573	0.005550488	0.026791659	0.020256162	0.021757579	0.019749746	0.020986445	0.006718889	0.018994125	79.553	62.2	66.3	0.010012344	0.010840511	0.055569851	-0.51082562	0.005750815	0.003233366	6.5	15.9	1811	1288	1481	659	0.001674934	0.001773807	0.002151453	-0.00445435	0.004497499	0.002009439	0.000877771	0.003420678	0.001397624	-0.001790053	0.001672904	0.001848771	0.002725328	0.001153935	40.2	2.6	58.2	0.006149261	0.015620927	0.002893068	0.006900475	0.056779496	7.2548848	5.572154	5.6767538	6.2363696	5.8550719	7.023759	4.5643482	56.7	68.3	52.4	0.001497986	0.010374631	0.012456908	0.010941999	0.007448562	-0.006613971	0.031029876	2.91	21.31	0.001458452	0	0.001137252	-0.000388086	2.26	2.3	2.66	3.05	3.8	3.92	4.42	5.13	0.04	0.4	0.79	1.54	1.66	2.16	2.87	0.002084058	0.004844091	0.005064811	0.005060569	0.005633953	0.010924256	0.008055636	0.000254975	0	0.004508318	55.5	0	-0.002989539	-0.003284075	0	-0.007667769	0	0	0	0	0	0	0.004056801	0	0	0	0	0.008547061	97.4
1961:10	0.016567105	0.019972595	0.017395058	0.043743832	0.009588305	0.026627969	-0.001083738	0.013120225	0.019809297	0.015267472	0.017642754	0.023497404	0.011892975	0.002078565	0.001119989	0.015384919	80.766	59	58.3	0.009359338	0.009700133	0.026668247	-0.42159449	0.002454547	0.004519058	6.1	17	1638	1269	1388	622	0.004513852	0.004976112	0.006774284	-0.00447428	-0.002419217	0.008842112	0.013399623	0.003136723	0.003195541	0.002300909	0.003600443	0.002214023	0.00465478	0.002073734	40.5	2.7	59	0.009592053	0.028754824	0.006530889	0.007233709	0.068906137	7.2334554	5.5333895	5.6903595	6.1984787	5.8406417	7.0492548	4.5849675	54.6	65.1	51.1	0.043459298	0.033542876	0.042811761	0.044298298	0.045169852	0.022678002	0.046300336	2.84	21.99	0	0	-0.00017761	0.005226493	2.62	2.48	2.7	3.07	3.82	3.94	4.39	5.11	-0.14	0.08	0.45	1.2	1.32	1.77	2.49	0.004845977	0.006922526	0.006811814	0.006908375	0.003140247	0.006027535	0.003696211	0.001910246	0.8	0.009602495	51.9	0.002998503	0.002989539	0.003284075	-0.003305788	-0.020412178	0	-0.002166848	-0.003284075	0	-0.002954212	0	0	0	0	0	0.009273637	0.004246291	96.8
1961:11	0.006545507	0.006552161	0.002147367	0.017859438	0	0.003288962	0.007561615	0.014028236	0.0162082	0.01441697	0.013058066	0.015373203	0.005366508	-0.001038743	0.004467455	0.008682601	81.604	64.2	66.1	0.005323436	0.004788173	0	-0.39452517	-0.002742821	-0.001361783	6	15.8	1734	1175	1361	623	0.002231042	0.00230505	0.002825631	-0.00449439	0.002764342	0.003130458	0.004211442	0.001768588	0.001883485	-0.002044991	0.000963771	0.002209132	0.005146692	0.001839715	40.3	2.8	58.6	0.006811618	0.020912677	0.005290283	0.004163182	0.037370821	7.2189097	5.5451774	5.6276211	6.2205902	5.7930136	7.057037	4.6249728	56.1	73.4	55.8	0.027233826	-0.052972967	0.012311878	0.009242469	0.014482416	-0.004664649	-0.02136062	2.85	21.25	-0.001551124	0	-0.001884613	0.00673468	2.33	2.6	2.88	3.18	3.91	4.06	4.42	5.1	0.27	0.55	0.85	1.58	1.73	2.09	2.77	0.002758622	0.006278986	0.005885832	0.005931176	0.001697854	0.001479483	-0.001582418	0.004156399	1.8	0.008067994	56.3	0	0.002980628	0.003273325	0.013158085	0.01719984	0.001000167	0	-0.003294896	0.004319661	0.002954212	0	0.00404041	0	0	0	0.003072199	0	99
1961:12	-0.008736898	-0.005457148	-0.00754792	-0.022367202	-0.004257416	-0.003288962	-0.021758138	-0.007519494	-0.001074403	-0.027795867	-0.014137816	-0.014244519	-0.011828944	-0.008335748	0.01540048	-0.008682601	80.241	60.9	66.4	-0.002758622	-0.003333157	0.051293294	-0.3188288	0.003151327	0.001738817	5.8	15.3	1701	1161	1235	561	-0.000639544	-0.001064882	-0.003918364	-0.00150263	-0.032973875	0.00096125	0.001507484	0.000271813	0.001272964	-0.001024066	0.000437771	0.001470048	0.003203283	0.001606979	40	2.8	60.3	0.000364884	-0.004704596	0.00124044	0.000944121	-0.005389945	7.215975	5.6204009	5.4595855	6.1841489	5.8998974	7.0228681	4.6634391	59	59.4	57.1	-0.012334438	0.059968655	-0.03739993	-0.037927989	-0.037907765	-0.036357149	-0.047961862	2.97	20.45	0.000486432	-0.000165732	0.000498167	0.002202961	2.14	2.72	2.94	3.28	3.94	4.08	4.42	5.08	0.58	0.8	1.14	1.8	1.94	2.28	2.94	0	0.005943554	0.006434652	0.004111139	0.00026279	-0.000782983	0.003250036	0.002723681	1.8	0.000550866	57.1	0.002989539	0.00297177	-0.003273325	0	0.008330711	0.000999167	-0.002171554	0.003294896	0	0	0	0	0.003316753	0.003149609	0	0.012195273	0.004228336	101.2
1962:01	0.013050799	0.009827958	0.006486612	0.005624196	0.006390216	0.014136025	0.031396947	0.016051629	0.0117259	0.029516528	0.017355444	0.020753274	0.013962374	0.005213031	-0.003270605	0.016221705	81.427	61.1	64.7	0.004560154	0.005209884	-0.025317808	-0.29169009	0.006483445	0.003844177	5.5	16	1504	1118	1244	561	0.005632175	0.006113045	0.009053417	0	0.034353185	0.005091203	0.007930596	0.001493652	0.003636368	0.002302675	0.00445435	0.001834526	0.004340063	0.003091901	40.3	2.7	60.5	-0.000589596	-0.003822124	-0.00213144	0.002073153	-0.00902947	7.1530516	5.370638	5.6167711	6.2106001	5.6698809	7.0850643	4.7095302	58.6	61.8	56.2	-0.01343708	0.065897206	0.017149402	0.016512688	0.01671121	0.004544463	0.015982617	2.95	20.79	0.002012702	-0.000110503	0.001279864	0.003533741	2.37	2.73	2.93	3.28	3.89	4.04	4.42	5.07	0.36	0.56	0.91	1.52	1.67	2.05	2.7	0.003437611	0.007674182	0.008997304	0.005082352	-0.001290724	-0.016585874	-0.015020604	0.001269403	1.6	0.005723537	54.7	0.002980628	0.002962965	0.003273325	-0.003273325	-0.007044538	0.002327516	0.002171554	0.003284075	0.004301082	0.00294551	0	0	0	0.00313972	0.006535971	-0.027651531	0	103.4
1962:02	0.007563094	0.009706133	0.007499301	0.014517089	0.006328038	0.012870685	0.004254273	0.001042805	0.002122642	0.001042239	0.008593051	0.006494813	0.006373116	0.005199125	0.007650369	0.005357723	81.891	60.6	66.9	0.006975266	0.006780411	0	-0.30516739	-0.000676534	0.001419424	5.6	15	1721	1049	1162	523	0.001616345	0.001403752	0.001132085	-0.006033201	-0.00865207	0.003101888	0.004685845	0.001084893	0.0018995	0.000766381	0.000522739	0.001831167	0.00356008	0.002740353	40.5	2.8	57.6	0.008243318	0.014892567	0.009009555	0.00538442	0.003525848	7.2744796	5.5294291	5.6489742	6.2841342	5.9162021	7.0335065	4.7273878	57.5	60.1	57	-0.008882088	-0.11310539	0.00026564	0.00099637	0	-0.004544463	0.012635688	2.95	20.66	0.002999956	-0.000469775	0.000248672	0.000667143	2.7	2.72	2.87	3.06	3.68	3.93	4.39	5.04	0.02	0.17	0.36	0.98	1.23	1.69	2.34	0.002056909	0.008782258	0.009489647	0.007346704	0.002699057	-0.003723409	-0.005624262	0.004340989	2.3	0.007765075	56.8	-0.002980628	-0.002962965	0	0	-0.005800854	0.001990711	0.002166848	0	0.004282662	0	0.002607563	0.00402415	0.003305788	0.003129893	0	0.021572485	0.004210533	101.1
1962:03	0.007480624	0.009638754	0.008512278	0.023029639	0.001057984	0.006392716	-0.006388216	-0.001042805	-0.001060758	-0.001154979	0.001052106	0.008548139	-0.002119862	-0.004157135	-0.004379764	0.002124969	81.743	55.1	57.4	0.005150311	0.006417588	0	-0.30110509	-0.001821398	0.000440101	5.6	14.9	1629	1105	1122	499	0.006367259	0.007139355	0.009644409	-0.004548909	0.030803257	0.006530151	0.005615314	0.007695981	0.004446811	-0.000255395	0.008585977	0.002192983	0.00392679	0.002277905	40.7	2.9	55.6	0.003111692	0.003729502	0.000164557	0.006160637	0.022716229	7.3290937	5.6347896	5.7868974	6.2441669	5.9989366	7.1188262	4.7706846	53.5	57.3	47.4	-0.035346474	0.091243552	-0.034863685	-0.032386812	-0.035380078	-0.053879496	-0.010127063	3.05	19.66	0.001335544	0.000635526	-0.000461869	0.000476259	2.69	2.73	2.83	2.99	3.6	3.84	4.33	5.02	0.04	0.14	0.3	0.91	1.15	1.64	2.33	0.00273598	0.006970693	0.007697829	0.005669799	0.004118122	0.006286266	0.007847374	0.005000208	2.6	0.011627315	53.6	0	-0.00297177	0.050966444	-0.013201512	-0.012030709	0.001324942	0	0.0130295	0	0.00293686	0.002600782	0	0	0	0	0.009104767	0.004192878	98.8
1962:04	0.005331159	0.004242776	0.005280724	0.008616859	0.006281617	0	0.010649044	-0.013908221	-0.020311011	0.002308625	-0.002132341	-0.008548139	0.00423524	-0.005207588	0.016273471	-0.00106192	81.335	52.2	55.3	0.001825944	0.001795902	0.025317808	-0.26396555	0.004749746	0.005865787	5.5	15.5	1543	1131	1134	507	0.000991232	0.000449876	-0.000389845	0	0.002020203	-0.000828746	0.001161502	-0.003368141	0.001801777	0.000255395	-0.001469127	0.002552417	0.004792543	0.00386057	40.5	2.9	52.3	0.007709733	0.024690845	0.004584273	0.005815739	0.038843765	7.3018223	5.6489742	5.6664267	6.2499752	5.9712618	7.0405364	4.7621739	50.3	53.6	45.2	0.02455819	-0.057054407	-0.073008467	-0.077266745	-0.077162066	-0.10314042	-0.081871292	3.32	17.54	-0.003757886	-8.28718E-05	-0.000675424	0.030203009	2.29	2.68	2.78	3.03	3.66	3.87	4.28	5	0.39	0.49	0.74	1.37	1.58	1.99	2.71	0.002728515	0.005772022	0.005946499	0.005120737	0.002325307	0.004754786	0.005757068	0.003658425	1.8	0.01142866	52	-0.002989539	-0.002980628	-0.050966444	0	0.003591841	0.000992556	0	0	0.004264399	0	0.002594035	0.004008021	0.003294896	0	0.003252035	-0.009104767	0	96.5
